"Accession ID","Assembly","BiG-SCAPE class","CATECHOL","ContigEdge","Cy_tandem","CyanoBH_Asp1","CyanoBH_Asp2","Description","DMAQ","EntA","EntC","FbnL","FbnM","FecCD","GRAMININE","GrbD","GrbE","HYDROXAMATE","IBH_Asp","IBH_His","IPL","Lys_monoox","name","network_table$Lookup","network_trans_count","NRP.siderophore","NRPS","NRPS.like","OHASP","OHHIS","Organism","Orn_monoox","Peripla_BP_2","Product Prediction","PvdO","PvdP","PYOVERDINE","Region","region_type","SALICYLATE","SalSyn","selected","shared name","Taxonomy","TBH_Asp","TonB_dep_Rec","VbsL","VibH_like"
"NZ_CP010271.1","GCF_001456355.1","Others","0","0","0","0","0","Mycobacteroides saopaulense strain EPM10906 chromosome, complete genome","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_001456355.1_ASM145635v1_genomic_NZ_CP010271.1.region007","GCF_001456355.1_NZ_CP010271.1.region007","0","1","1","0","0","0","Mycobacteroides saopaulense","0","0","NRP-siderophore.NRPS.T1PKS.ectoine","0","0","0","region007","MIXED","1","1","false","GCF_001456355.1_ASM145635v1_genomic_NZ_CP010271.1.region007","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides","0","0","0","0"
"NZ_CP034181.1","GCF_004028015.1","Others","0","0","0","0","0","Mycobacteroides abscessus strain GZ002 chromosome, complete genome","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_004028015.1_ASM402801v1_genomic_NZ_CP034181.1.region018","GCF_004028015.1_NZ_CP034181.1.region018","0","1","1","0","0","0","Mycobacteroides abscessus","0","0","NRP-siderophore.NRPS.T1PKS.ectoine","0","0","0","region018","MIXED","1","1","false","GCF_004028015.1_ASM402801v1_genomic_NZ_CP034181.1.region018","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides","0","0","0","0"
"NZ_JADOUA010000001.1","GCF_015751755.1","Others","0","0","0","0","0","Actinomadura viridis strain DSM 43175 Ga0310409_01, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_015751755.1_ASM1575175v1_genomic_NZ_JADOUA010000001.1.region013","GCF_015751755.1_NZ_JADOUA010000001.1.region013","2","1","1","0","0","0","Actinomadura viridis","1","1","NRP-siderophore.NRPS.terpene","0","0","0","region013","MIXED","1","1","false","GCF_015751755.1_ASM1575175v1_genomic_NZ_JADOUA010000001.1.region013","Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura","0","0","0","0"
"BGC0000366.1","","Others",,,,,,"Streptomyces sp. NRRL F-4415 gobichelin biosynthetic gene cluster, complete sequence",,,,,,,,,,,,,,,"ref_BGC0000366_BGC0000366.1.region001","",,,,,,,"Streptomyces sp. NRRL F-4415",,,"NRP-siderophore.NRPS",,,,"","",,,"false","ref_BGC0000366_BGC0000366.1.region001","Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces",,,,
"NZ_BMTO01000003.1","GCF_014649715.1","Others","0","0","0","0","0","Streptomyces lateritius strain JCM 4389 sequence03, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_014649715.1_ASM1464971v1_genomic_NZ_BMTO01000003.1.region002","GCF_014649715.1_NZ_BMTO01000003.1.region002","2","1","1","0","0","0","Streptomyces lateritius","1","1","NRP-siderophore.NRPS","0","0","0","region002","MIXED","1","1","false","GCF_014649715.1_ASM1464971v1_genomic_NZ_BMTO01000003.1.region002","Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces","0","0","0","0"
"NZ_JAEMNV010000005.1","GCF_016482825.1","Others","0","0","0","0","0","Antrihabitans sp. YC3-6 contig5, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_016482825.1_ASM1648282v1_genomic_NZ_JAEMNV010000005.1.region003","GCF_016482825.1_NZ_JAEMNV010000005.1.region003","1","1","1","1","0","0","Antrihabitans sp. YC3-6","0","1","NRP-siderophore.NRPS.NRPS-like","0","0","0","region003","MIXED","1","1","false","GCF_016482825.1_ASM1648282v1_genomic_NZ_JAEMNV010000005.1.region003","Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Antrihabitans","0","0","0","0"
"NC_015559.1","GCF_000214215.1","Others","0","0","0","0","0","Marinomonas posidonica IVIA-Po-181, complete sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","0","GCF_000214215.1_ASM21421v1_genomic_NC_015559.1.region005","GCF_000214215.1_NC_015559.1.region005","1","1","1","0","0","0","Marinomonas posidonica IVIA-Po-181","1","0","NRP-siderophore.NRPS","0","0","0","region005","MIXED","1","1","false","GCF_000214215.1_ASM21421v1_genomic_NC_015559.1.region005","Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas","0","1","0","0"
"NZ_CP059572.1","GCF_019175365.1","Others","0","0","0","0","0","Actinomadura graeca strain 32-07 chromosome, complete genome","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_019175365.1_ASM1917536v1_genomic_NZ_CP059572.1.region027","GCF_019175365.1_NZ_CP059572.1.region027","2","1","1","0","0","0","Actinomadura graeca","1","1","NRP-siderophore.NRPS.T1PKS","0","0","0","region027","MIXED","1","1","false","GCF_019175365.1_ASM1917536v1_genomic_NZ_CP059572.1.region027","Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura","0","0","0","0"
"NZ_CP073111.1","GCF_018138105.1","Others","0","0","0","0","0","Agrobacterium rhizogenes strain A4 chromosome 2, complete sequence","0","0","1","0","0","0","0","0","0","1","0","0","0","0","GCF_018138105.1_ASM1813810v1_genomic_NZ_CP073111.1.region001","GCF_018138105.1_NZ_CP073111.1.region001","2","1","1","0","0","0","Agrobacterium rhizogenes","1","1","NRP-siderophore.NRPS.thioamitides","0","0","0","region001","MIXED","1","1","false","GCF_018138105.1_ASM1813810v1_genomic_NZ_CP073111.1.region001","Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Agrobacterium","0","1","0","0"
"NZ_CP007220.1","GCF_001632805.1","Others","0","0","0","0","0","Mycobacteroides chelonae CCUG 47445 chromosome, complete genome","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_001632805.1_ASM163280v1_genomic_NZ_CP007220.1.region007","GCF_001632805.1_NZ_CP007220.1.region007","0","1","1","0","0","0","Mycobacteroides chelonae CCUG 47445","0","0","NRP-siderophore.NRPS.T1PKS.ectoine","0","0","0","region007","MIXED","1","1","false","GCF_001632805.1_ASM163280v1_genomic_NZ_CP007220.1.region007","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides","0","0","0","0"
"NZ_JAGEPF010000016.1","GCF_017573465.1","Others","0","0","0","0","0","Actinomadura violacea strain LCR2-06 NODE_16_length_266773_cov_26.571132, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_017573465.1_ASM1757346v1_genomic_NZ_JAGEPF010000016.1.region001","GCF_017573465.1_NZ_JAGEPF010000016.1.region001","2","1","1","0","0","0","Actinomadura violacea","1","1","NRP-siderophore.NRPS","0","0","0","region001","MIXED","1","1","false","GCF_017573465.1_ASM1757346v1_genomic_NZ_JAGEPF010000016.1.region001","Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura","0","0","0","0"
"NZ_PCDQ01000080.1","GCF_003240565.1","Others","0","0","0","0","0","Rhizobium tumorigenes strain 1078 NODE_13_length_146353_cov_39.8821_ID_25, whole genome shotgun sequence","0","0","1","0","0","0","0","0","0","1","0","0","0","0","GCF_003240565.1_ASM324056v1_genomic_NZ_PCDQ01000080.1.region001","GCF_003240565.1_NZ_PCDQ01000080.1.region001","2","1","1","0","0","0","Rhizobium tumorigenes","1","1","NRP-siderophore.NRPS","0","0","0","region001","MIXED","1","1","false","GCF_003240565.1_ASM324056v1_genomic_NZ_PCDQ01000080.1.region001","Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Rhizobium","0","1","0","0"
"NZ_CP011530.1","GCF_001605725.1","Others","0","0","0","0","0","Mycobacteroides immunogenum strain CCUG 47286 chromosome, complete genome","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_001605725.1_ASM160572v1_genomic_NZ_CP011530.1.region007","GCF_001605725.1_NZ_CP011530.1.region007","0","1","1","0","0","0","Mycobacteroides immunogenum","0","0","NRP-siderophore.NRPS.T1PKS.ectoine","0","0","0","region007","MIXED","1","1","false","GCF_001605725.1_ASM160572v1_genomic_NZ_CP011530.1.region007","Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides","0","0","0","0"
"NZ_CP053892.1","GCF_013211575.1","Others","0","0","0","0","0","Actinomadura verrucosospora strain NRRL:B18236 chromosome","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_013211575.1_ASM1321157v1_genomic_NZ_CP053892.1.region001","GCF_013211575.1_NZ_CP053892.1.region001","2","1","1","0","0","0","Actinomadura verrucosospora","1","1","NRP-siderophore.NRPS","0","0","0","region001","MIXED","1","1","false","GCF_013211575.1_ASM1321157v1_genomic_NZ_CP053892.1.region001","Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura","0","0","0","0"
"NZ_JACCFS010000001.1","GCF_013410755.1","Others","0","0","0","0","0","Nocardiopsis aegyptia strain DSM 44442 Ga0415199_01, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_013410755.1_ASM1341075v1_genomic_NZ_JACCFS010000001.1.region008","GCF_013410755.1_NZ_JACCFS010000001.1.region008","2","1","1","0","0","0","Nocardiopsis aegyptia","1","1","NRP-siderophore.NRPS.lanthipeptide-class-iii","0","0","0","region008","MIXED","1","1","false","GCF_013410755.1_ASM1341075v1_genomic_NZ_JACCFS010000001.1.region008","Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis","0","0","0","0"
"NZ_KI391954.1","GCF_000185725.2","Others","0","0","0","0","0","Segniliparus rugosus ATCC BAA-974 acqcO-supercont2.2, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","1","0","0","0","1","GCF_000185725.2_Segn_rugo_CDC_945_V2_genomic_NZ_KI391954.1.region002","GCF_000185725.2_NZ_KI391954.1.region002","0","1","1","0","0","0","Segniliparus rugosus ATCC BAA-974","0","0","NRP-siderophore.NRPS","0","0","0","region002","MIXED","1","1","false","GCF_000185725.2_Segn_rugo_CDC_945_V2_genomic_NZ_KI391954.1.region002","Bacteria,Actinobacteria,Corynebacteriales,Segniliparaceae,Segniliparus","0","0","0","0"
"JADBID010000001","","Others",,,,,,"Frankia sp. CH37 Contig1, whole genome shotgun sequence",,,,,,,,,,,,,,,"ref_frankobactin2_JADBID010000001.1_JADBID010000001.region001","",,,,,,,".",,,"NRP-siderophore.NRPS",,,,"","",,,"false","ref_frankobactin2_JADBID010000001.1_JADBID010000001.region001","",,,,
"NC_014666.1","GCF_000166135.1","Others","0","0","0","0","0","Frankia inefficax, complete sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_000166135.1_ASM16613v1_genomic_NC_014666.1.region021","GCF_000166135.1_NC_014666.1.region021","2","1","1","0","0","0","Frankia inefficax","1","1","NRP-siderophore.NRPS","0","0","0","region021","MIXED","1","1","false","GCF_000166135.1_ASM16613v1_genomic_NC_014666.1.region021","Bacteria,Actinobacteria,Frankiales,Frankiaceae,Frankia","0","0","0","0"
"NZ_BNAU01000003.1","GCF_014653945.1","Others","0","0","0","0","0","Amycolatopsis deserti strain CGMCC 4.7677 sequence03, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_014653945.1_ASM1465394v1_genomic_NZ_BNAU01000003.1.region001","GCF_014653945.1_NZ_BNAU01000003.1.region001","2","1","1","0","0","0","Amycolatopsis deserti","1","1","NRP-siderophore.NRPS.lanthipeptide-class-i","0","0","0","region001","MIXED","1","1","false","GCF_014653945.1_ASM1465394v1_genomic_NZ_BNAU01000003.1.region001","Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis","0","0","0","0"
"NZ_RKHY01000001.1","GCF_003752125.1","Others","0","0","0","0","0","Amycolatopsis thermoflava strain DSM 44348 Ga0197486_11, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_003752125.1_ASM375212v1_genomic_NZ_RKHY01000001.1.region007","GCF_003752125.1_NZ_RKHY01000001.1.region007","2","1","1","0","0","0","Amycolatopsis thermoflava","1","1","NRP-siderophore.NRPS.lanthipeptide-class-i","0","0","0","region007","MIXED","1","1","false","GCF_003752125.1_ASM375212v1_genomic_NZ_RKHY01000001.1.region007","Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis methanolica group","0","0","0","0"
"NZ_BMRF01000016.1","GCF_014648495.1","Others","0","0","0","0","0","Actinomadura cremea strain JCM 3308 sequence016, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_014648495.1_ASM1464849v1_genomic_NZ_BMRF01000016.1.region001","GCF_014648495.1_NZ_BMRF01000016.1.region001","2","1","1","0","0","0","Actinomadura cremea","1","1","NRP-siderophore.NRPS","0","0","0","region001","MIXED","1","1","false","GCF_014648495.1_ASM1464849v1_genomic_NZ_BMRF01000016.1.region001","Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura","0","0","0","0"
"NZ_RFFH01000022.1","GCF_003696265.1","Others","0","0","0","0","0","Nocardia stercoris strain NEAU-LL90 Scaffold22, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","1","GCF_003696265.1_ASM369626v1_genomic_NZ_RFFH01000022.1.region001","GCF_003696265.1_NZ_RFFH01000022.1.region001","2","1","1","0","0","0","Nocardia stercoris","0","1","NRP-siderophore.NRPS","0","0","0","region001","MIXED","1","1","false","GCF_003696265.1_ASM369626v1_genomic_NZ_RFFH01000022.1.region001","Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia","0","0","0","0"
"NZ_CP015235.1","GCF_001620305.1","Others","0","0","0","0","0","Rhodococcus fascians D188 chromosome, complete genome","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_001620305.1_ASM162030v1_genomic_NZ_CP015235.1.region004","GCF_001620305.1_NZ_CP015235.1.region004","2","1","1","0","0","0","Rhodococcus fascians D188","1","1","NRP-siderophore.NRPS","0","0","0","region004","MIXED","1","1","false","GCF_001620305.1_ASM162030v1_genomic_NZ_CP015235.1.region004","Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus","0","0","0","0"
"NZ_AQUL01000001.1","GCF_000371885.1","Others","0","0","0","0","0","Amycolatopsis methanolica 239 AmymeDRAFT_contig1.1_C, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_000371885.1_ASM37188v1_genomic_NZ_AQUL01000001.1.region013","GCF_000371885.1_NZ_AQUL01000001.1.region013","2","1","1","0","0","0","Amycolatopsis methanolica 239","1","1","NRP-siderophore.NRPS","0","0","0","region013","MIXED","1","1","false","GCF_000371885.1_ASM37188v1_genomic_NZ_AQUL01000001.1.region013","Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis methanolica group","0","0","0","0"
"NZ_VSFG01000009.1","GCF_008085895.1","Others","0","0","0","0","0","Actinomadura chibensis strain JCM 14158 NODE_9_length_461344_cov_50.748928, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_008085895.1_ASM808589v1_genomic_NZ_VSFG01000009.1.region001","GCF_008085895.1_NZ_VSFG01000009.1.region001","2","1","1","0","0","0","Actinomadura chibensis","1","1","NRP-siderophore.NRPS","0","0","0","region001","MIXED","1","1","false","GCF_008085895.1_ASM808589v1_genomic_NZ_VSFG01000009.1.region001","Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura","0","0","0","0"
"NZ_QHCP01000002.1","GCF_003182415.1","Others","0","0","0","0","0","Actinokineospora spheciospongiae strain CECT 8578 Ga0244608_102, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_003182415.1_ASM318241v1_genomic_NZ_QHCP01000002.1.region002","GCF_003182415.1_NZ_QHCP01000002.1.region002","2","1","1","0","0","0","Actinokineospora spheciospongiae","1","1","NRP-siderophore.NRPS.ectoine","0","0","0","region002","MIXED","1","1","false","GCF_003182415.1_ASM318241v1_genomic_NZ_QHCP01000002.1.region002","Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinokineospora","0","0","0","0"
"NZ_SMFR01000003.1","GCF_004339125.1","Others","0","0","0","0","0","Nocardia alba strain DSM 44684 Ga0244504_103, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_004339125.1_ASM433912v1_genomic_NZ_SMFR01000003.1.region001","GCF_004339125.1_NZ_SMFR01000003.1.region001","2","1","1","0","0","0","Nocardia alba","1","1","NRP-siderophore.NRPS","0","0","0","region001","MIXED","1","1","false","GCF_004339125.1_ASM433912v1_genomic_NZ_SMFR01000003.1.region001","Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia","0","0","0","0"
"NZ_FTOA01000006.1","GCF_900156605.1","Others","0","0","0","0","0","Insolitispirillum peregrinum strain DSM 11589, whole genome shotgun sequence","0","0","1","0","0","1","0","0","0","1","0","0","1","0","GCF_900156605.1_IMG-taxon_2681813507_annotated_assembly_genomic_NZ_FTOA01000006.1.region001","GCF_900156605.1_NZ_FTOA01000006.1.region001","3","1","1","0","0","0","Insolitispirillum peregrinum","0","1","NRP-siderophore.NRPS.T1PKS","0","0","0","region001","MIXED","1","0","false","GCF_900156605.1_IMG-taxon_2681813507_annotated_assembly_genomic_NZ_FTOA01000006.1.region001","Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Insolitispirillum","0","1","1","0"
"NZ_JAGIOO010000001.1","GCF_017876755.1","Others","0","0","0","0","0","Crossiella equi strain DSM 44580 Ga0451160_01, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_017876755.1_ASM1787675v1_genomic_NZ_JAGIOO010000001.1.region017","GCF_017876755.1_NZ_JAGIOO010000001.1.region017","2","1","1","0","0","0","Crossiella equi","1","1","NRP-siderophore.NRPS","0","0","0","region017","MIXED","1","1","false","GCF_017876755.1_ASM1787675v1_genomic_NZ_JAGIOO010000001.1.region017","Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Crossiella","0","0","0","0"
"NZ_CP034687.1","GCF_003994395.1","Others","0","0","0","0","0","Streptomyces griseoviridis strain F1-27 chromosome, complete genome","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_003994395.1_ASM399439v1_genomic_NZ_CP034687.1.region028","GCF_003994395.1_NZ_CP034687.1.region028","2","1","1","0","0","0","Streptomyces griseoviridis","1","1","NRP-siderophore.NRPS","0","0","0","region028","MIXED","1","1","false","GCF_003994395.1_ASM399439v1_genomic_NZ_CP034687.1.region028","Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces","0","0","0","0"
"NZ_JACHMH010000001.1","GCF_014204915.1","Others","0","0","0","0","0","Crossiella cryophila strain DSM 44230 Ga0197469_01, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_014204915.1_ASM1420491v1_genomic_NZ_JACHMH010000001.1.region012","GCF_014204915.1_NZ_JACHMH010000001.1.region012","2","1","1","0","0","0","Crossiella cryophila","1","1","NRP-siderophore.NRPS","0","0","0","region012","MIXED","1","1","false","GCF_014204915.1_ASM1420491v1_genomic_NZ_JACHMH010000001.1.region012","Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Crossiella","0","0","0","0"
"NZ_BMWC01000004.1","GCF_014651035.1","Others","0","0","0","0","0","Streptomyces lomondensis strain JCM 4866 sequence04, whole genome shotgun sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","0","GCF_014651035.1_ASM1465103v1_genomic_NZ_BMWC01000004.1.region002","GCF_014651035.1_NZ_BMWC01000004.1.region002","2","1","1","0","0","0","Streptomyces lomondensis","1","1","NRP-siderophore.NRPS","0","0","0","region002","MIXED","1","1","false","GCF_014651035.1_ASM1465103v1_genomic_NZ_BMWC01000004.1.region002","Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces","0","0","0","0"
"NC_013441.1","GCF_000024785.1","Others","0","0","0","0","0","Gordonia bronchialis DSM 43247, complete sequence","0","0","0","0","0","1","0","0","0","1","0","0","0","1","GCF_000024785.1_ASM2478v1_genomic_NC_013441.1.region002","GCF_000024785.1_NC_013441.1.region002","2","1","1","1","0","0","Gordonia bronchialis DSM 43247","0","1","NRP-siderophore.NRPS.NRPS-like","0","0","0","region002","MIXED","1","1","false","GCF_000024785.1_ASM2478v1_genomic_NC_013441.1.region002","Bacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia","0","0","0","0"
